original_output_file,detection,avg_titi_max_score,avg_howler_max_score,confusion_matrix_number
HARPIA_20150209_063000.wav,none,0.906,0.13999999999999999,0
HARPIA_20150209_064500.wav,none,0.9689999999999998,0.07999999999999999,0
HARPIA_20150209_070000.wav,none,0.954,0.22500000000000003,0
HARPIA_20150209_071500.wav,none,0.9380000000000001,0.15,0
HARPIA_20150209_073000.wav,none,0.9560000000000001,0.19,0
HARPIA_20150209_074500.wav,none,0.9289999999999999,0.225,0
HARPIA_20150209_080000.wav,none,0.9550000000000001,0.73,0
HARPIA_20150215_054500.wav,none,2.103,0.7,0
HARPIA_20150215_060000.wav,none,1.2349999999999999,0.855,0
HARPIA_20150215_061500.wav,none,1.4820000000000002,1.105,0
HARPIA_20150215_063000.wav,none,0.6719999999999999,1.07,0
HARPIA_20150215_064500.wav,none,1.018,0.8049999999999999,0
HARPIA_20150215_070000.wav,none,1.566,2.36,0
HARPIA_20150215_071500.wav,none,0.6019999999999999,1.61,0
HARPIA_20150215_073000.wav,none,0.9780000000000001,1.65,0
HARPIA_20150215_074500.wav,none,1.03,1.58,0
HARPIA_20150215_080000.wav,none,1.116,1.575,0
HARPIA_20150216_054500.wav,none,1.177,3,0
HARPIA_20150216_060000.wav,none,1.185,4.195,0
HARPIA_20150216_061500.wav,none,1.083,2.045,0
HARPIA_20150216_063000.wav,none,0.8539999999999999,1.6600000000000001,0
HARPIA_20150216_064500.wav,none,2.8259999999999996,1.4,0
HARPIA_20150216_070000.wav,none,1.076,1.8050000000000002,0
HARPIA_20150216_071500.wav,none,0.6059999999999999,2.005,0
HARPIA_20150216_073000.wav,none,1.9479999999999997,2.42,0
HARPIA_20150216_074500.wav,none,1.1630000000000003,2.185,0
HARPIA_20150216_080000.wav,none,0.561,2.25,0
HARPIA_20150207_054500.wav,none,0.8300000000000001,7.79,0
HARPIA_20150207_060000.wav,none,0.7330000000000001,7.585000000000001,0
HARPIA_20150207_061500.wav,none,0.8539999999999999,8.02,0
HARPIA_20150207_063000.wav,none,0.8300000000000001,3.715,0
HARPIA_20150207_064500.wav,none,0.604,2.685,0
HARPIA_20150207_070000.wav,none,0.551,3.5549999999999997,0
HARPIA_20150207_071500.wav,none,2.758,3.6599999999999997,0
HARPIA_20150207_073000.wav,none,0.766,2.79,0
HARPIA_20150207_074500.wav,none,0.9560000000000001,3.8049999999999997,0
HARPIA_20150207_080000.wav,none,0.362,3.87,0
HARPIA_20150208_054500.wav,none,0.915,3.405,0
HARPIA_20150208_060000.wav,none,4.385999999999999,7.83,0
HARPIA_20150208_061500.wav,none,3.061,5.1850000000000005,0
HARPIA_20150208_063000.wav,none,1.4300000000000002,6.550000000000001,0
HARPIA_20150208_064500.wav,none,3.7090000000000005,4.055,0
HARPIA_20150208_070000.wav,none,1.1170000000000002,4.1850000000000005,0
HARPIA_20150208_071500.wav,titi -- yes howler,6.2219999999999995,5.205,1
HARPIA_20150208_073000.wav,titi -- yes howler,5.593,4.485,1
HARPIA_20150208_074500.wav,none,2.1990000000000003,5.52,0
HARPIA_20150208_080000.wav,none,1.029,3.7199999999999998,0
HARPIA_20150213_054500.wav,none,0.5149999999999999,4.93,0
HARPIA_20150213_060000.wav,none,1.177,5.455,0
HARPIA_20150213_061500.wav,none,2.2700000000000005,5.220000000000001,0
HARPIA_20150213_063000.wav,none,0.385,3.9400000000000004,0
HARPIA_20150213_064500.wav,none,1.0830000000000002,3.5300000000000002,0
HARPIA_20150213_070000.wav,none,3.182,3.3,0
HARPIA_20150213_071500.wav,none,1.5210000000000001,3.965,0
HARPIA_20150213_073000.wav,none,3.534,3.58,0
HARPIA_20150213_074500.wav,none,0.893,3.83,0
HARPIA_20150213_080000.wav,none,0.7420000000000001,4.07,0
HARPIA_20150214_054500.wav,none,0.7700000000000001,3.4299999999999997,0
HARPIA_20150214_060000.wav,none,0.683,5.63,0
HARPIA_20150214_061500.wav,none,1.034,5.835,0
HARPIA_20150214_063000.wav,none,1.0210000000000001,4.85,0
HARPIA_20150214_064500.wav,none,1.28,3.5100000000000002,0
HARPIA_20150214_070000.wav,none,1.4989999999999999,2.9400000000000004,0
HARPIA_20150214_071500.wav,none,0.9829999999999999,3.9,0
HARPIA_20150214_073000.wav,none,1.9229999999999996,2.205,0
HARPIA_20150214_074500.wav,none,1.689,0.1,0
HARPIA_20150214_080000.wav,none,2.3729999999999998,0.415,0
HARPIA_20160126_054500.wav,none,0.7269999999999999,4.28,0
HARPIA_20160126_060000.wav,none,3.081,8.48,0
HARPIA_20160126_061500.wav,none,0.739,9.41,0
HARPIA_20160126_063000.wav,none,0.032999999999999995,7.46,0
HARPIA_20160126_064500.wav,none,0.9620000000000001,6.415,0
HARPIA_20160126_070000.wav,none,0.6890000000000001,4.11,0
HARPIA_20160126_071500.wav,none,1.4969999999999999,5.04,0
HARPIA_20160126_073000.wav,none,0.27899999999999997,7.04,0
HARPIA_20160126_074500.wav,none,-0.24400000000000005,4.525,0
HARPIA_20160126_080000.wav,none,0.48200000000000004,4.51,0
HARPIA_20160127_054500.wav,none,0.553,9.995,0
HARPIA_20160127_060000.wav,none,4.029999999999999,9.879999999999999,0
HARPIA_20160127_061500.wav,none,0.9279999999999999,7.415,0
HARPIA_20160127_063000.wav,titi -- yes howler,9.453,6.369999999999999,1
HARPIA_20160127_064500.wav,none,1.13,6.4399999999999995,0
HARPIA_20160127_070000.wav,none,0.225,3.325,0
HARPIA_20160127_071500.wav,none,0.4370000000000001,5.135,0
HARPIA_20160127_073000.wav,none,-0.053000000000000005,4.359999999999999,0
HARPIA_20160127_074500.wav,none,0.122,3.595,0
HARPIA_20160127_080000.wav,none,0.195,3.83,0
HARPIA_20160203_054500.wav,none,2.075,7.7,0
HARPIA_20160203_060000.wav,none,-0.44699999999999995,5.960000000000001,0
HARPIA_20160203_061500.wav,none,-0.425,4.984999999999999,0
HARPIA_20160203_063000.wav,none,0.135,4.005,0
HARPIA_20160203_064500.wav,none,0.653,4.029999999999999,0
HARPIA_20160203_070000.wav,none,3.6680000000000006,2.865,0
HARPIA_20160203_071500.wav,none,2.232,4.015,0
HARPIA_20160203_073000.wav,none,0.462,4.904999999999999,0
HARPIA_20160203_074500.wav,none,0.819,3.35,0
HARPIA_20160203_080000.wav,none,1.499,2.655,0
HARPIA_20160204_054500.wav,none,3.2640000000000002,10.96,0
HARPIA_20160204_060000.wav,none,1.831,11.105,0
HARPIA_20160204_061500.wav,none,0.7359999999999999,6.18,0
HARPIA_20160204_063000.wav,none,0.7739999999999999,2.935,0
HARPIA_20160204_064500.wav,none,1.3249999999999997,2.55,0
HARPIA_20160204_070000.wav,none,0.977,2.49,0
HARPIA_20160204_071500.wav,none,0.34600000000000003,3.145,0
HARPIA_20160204_073000.wav,titi -- yes howler,4.184,4.055,1
HARPIA_20160204_074500.wav,none,-0.059,2.57,0
HARPIA_20160204_080000.wav,none,1.129,5.805,0
HARPIA_20160130_054500.wav,none,1.6600000000000001,4.185,0
HARPIA_20160130_060000.wav,none,2.444,8.83,0
HARPIA_20160130_061500.wav,none,2.478,7.4350000000000005,0
HARPIA_20160130_063000.wav,none,1.0070000000000001,3.95,0
HARPIA_20160130_064500.wav,none,0.8460000000000001,3.79,0
HARPIA_20160130_070000.wav,none,1.438,4.345000000000001,0
HARPIA_20160130_071500.wav,none,2.247,3.8550000000000004,0
HARPIA_20160130_073000.wav,none,0.398,4.155,0
HARPIA_20160130_074500.wav,none,0.639,3.3,0
HARPIA_20160130_080000.wav,none,1.5610000000000002,3.17,0
HARPIA_20160131_054500.wav,none,1.226,6.965,0
HARPIA_20160131_060000.wav,none,0.43600000000000005,7.5649999999999995,0
HARPIA_20160131_061500.wav,none,0.268,10.915,0
HARPIA_20160131_063000.wav,none,2.214,3.665,0
HARPIA_20160131_064500.wav,titi -- no howler,4.908,3.3,1
HARPIA_20160131_070000.wav,none,3.0449999999999995,3.1849999999999996,0
HARPIA_20160131_071500.wav,none,1.9650000000000003,3.385,0
HARPIA_20160131_073000.wav,none,2.083,2.84,0
HARPIA_20160131_074500.wav,none,2.9379999999999997,9.915,0
HARPIA_20160131_080000.wav,none,1.2200000000000002,2.91,0
HARPIA_20160128_054500.wav,none,-0.02900000000000001,4.345,0
HARPIA_20160128_060000.wav,none,0.5780000000000001,7.575000000000001,0
HARPIA_20160128_061500.wav,none,-0.273,6.9,0
HARPIA_20160128_063000.wav,none,3.568,4.5600000000000005,0
HARPIA_20160128_064500.wav,none,2.331,4.265000000000001,0
HARPIA_20160128_070000.wav,none,0.131,4.555,0
HARPIA_20160128_071500.wav,none,3.3890000000000002,4.385,0
HARPIA_20160128_073000.wav,none,1.991,4.395,0
HARPIA_20160128_074500.wav,titi -- no howler,5.099,3.635,1
HARPIA_20160128_080000.wav,none,1.0350000000000001,3.045,0
HARPIA_20160129_054500.wav,none,0.22599999999999998,8.25,0
HARPIA_20160129_060000.wav,none,2.045,8.165,0
HARPIA_20160129_061500.wav,none,0.5740000000000001,5.359999999999999,0
HARPIA_20160129_063000.wav,none,1.195,5.135,0
HARPIA_20160129_064500.wav,none,0.21799999999999997,4.24,0
HARPIA_20160129_070000.wav,none,0.27,4.16,0
HARPIA_20160129_071500.wav,none,0.283,3.915,0
HARPIA_20160129_073000.wav,none,0.617,4.035,0
HARPIA_20160129_074500.wav,none,0.501,3.18,0
HARPIA_20160129_080000.wav,none,0.5239999999999999,3.71,0
HARPIA_20160201_054500.wav,none,-0.101,4.675,0
HARPIA_20160201_060000.wav,none,2.4259999999999997,9.965,0
HARPIA_20160201_061500.wav,none,3.5760000000000005,4.779999999999999,0
HARPIA_20160201_063000.wav,none,0.7240000000000001,4.28,0
HARPIA_20160201_064500.wav,none,0.5940000000000001,4.33,0
HARPIA_20160201_070000.wav,none,0.36499999999999994,4.31,0
HARPIA_20160201_071500.wav,none,0.7499999999999999,4.35,0
HARPIA_20160201_073000.wav,none,0.008000000000000007,3.87,0
HARPIA_20160201_074500.wav,none,0.23900000000000002,3.745,0
HARPIA_20160201_080000.wav,none,-0.126,3.995,0
HARPIA_20160202_054500.wav,none,6.7090000000000005,16.335,0
HARPIA_20160202_060000.wav,none,0.18599999999999997,7.630000000000001,0
HARPIA_20160202_061500.wav,none,6.520999999999999,12.965,0
HARPIA_20160202_063000.wav,none,0.5209999999999999,9.25,0
HARPIA_20160202_064500.wav,none,0.44299999999999995,3.525,0
HARPIA_20160202_070000.wav,none,2.028,12.605,0
HARPIA_20160202_071500.wav,none,1.9509999999999998,2.8600000000000003,0
HARPIA_20160202_073000.wav,none,1.559,2.77,0
HARPIA_20160202_074500.wav,none,2.186,3.11,0
HARPIA_20160202_080000.wav,none,0.7550000000000001,2.88,0
HARPIA_20170212_054500.wav,none,0.30799999999999994,9.495,0
HARPIA_20170212_060000.wav,none,1.4029999999999998,8.709999999999999,0
HARPIA_20170212_061500.wav,none,0.147,9.235,0
HARPIA_20170212_063000.wav,none,1.149,4.8149999999999995,0
HARPIA_20170212_064500.wav,none,0.473,3.8249999999999997,0
HARPIA_20170212_070000.wav,none,1.1640000000000001,6.125,0
HARPIA_20170212_071500.wav,none,1.6789999999999998,3.895,0
HARPIA_20170212_073000.wav,none,0.8510000000000002,7.265000000000001,0
HARPIA_20170212_074500.wav,none,0.421,4.45,0
HARPIA_20170212_080000.wav,none,1.25,4.115,0
HARPIA_20170213_054500.wav,none,6.359,10.515,0
HARPIA_20170213_060000.wav,none,5.804,10.68,0
HARPIA_20170213_061500.wav,none,5.95,9.52,0
HARPIA_20170213_063000.wav,none,5.066000000000001,11.739999999999998,0
HARPIA_20170213_064500.wav,none,4.071,11.305,0
HARPIA_20170213_070000.wav,none,5.467,10.925,0
HARPIA_20170213_071500.wav,none,0.45500000000000007,4.445,0
HARPIA_20170213_073000.wav,none,0.221,4.7,0
HARPIA_20170213_074500.wav,none,0.30399999999999994,4.765,0
HARPIA_20170213_080000.wav,none,-0.426,5.1,0
HARPIA_20170217_054500.wav,none,0.319,2.5250000000000004,0
HARPIA_20170217_060000.wav,none,0.5740000000000001,5.890000000000001,0
HARPIA_20170217_061500.wav,none,0.045,5.13,0
HARPIA_20170217_063000.wav,none,0.10999999999999999,3.485,0
HARPIA_20170217_064500.wav,none,0.22599999999999998,4.07,0
HARPIA_20170217_070000.wav,none,2.9270000000000005,4.255,0
HARPIA_20170217_071500.wav,none,2.0490000000000004,4.15,0
HARPIA_20170217_073000.wav,none,1.455,1.8900000000000001,0
HARPIA_20170217_074500.wav,none,1.227,2.18,0
HARPIA_20170217_080000.wav,none,0.396,3.51,0
HARPIA_20170218_054500.wav,none,1.383,0.64,0
HARPIA_20170218_060000.wav,none,0.9329999999999998,1.83,0
HARPIA_20170218_061500.wav,none,0.885,2.2249999999999996,0
HARPIA_20170218_063000.wav,none,0.818,0.77,0
HARPIA_20170218_064500.wav,none,0.9279999999999999,0.7949999999999999,0
HARPIA_20170218_070000.wav,none,1.05,1.1749999999999998,0
HARPIA_20170218_071500.wav,none,0.9949999999999999,0.84,0
HARPIA_20170218_073000.wav,none,2.587,2.1149999999999998,0
HARPIA_20170218_074500.wav,none,1.6759999999999997,1.98,0
HARPIA_20170218_080000.wav,none,1.25,1.98,0
HARPIA_20170219_054500.wav,none,1.634,3.4699999999999998,0
HARPIA_20170219_060000.wav,none,7.353999999999999,9.615,0
HARPIA_20170219_061500.wav,none,1.196,4.68,0
HARPIA_20170219_063000.wav,none,2.3939999999999997,3.355,0
HARPIA_20170219_064500.wav,none,1.137,2.3,0
HARPIA_20170219_070000.wav,titi -- no howler,4.035,2.68,1
HARPIA_20170219_071500.wav,none,3.4349999999999996,2.665,0
HARPIA_20170219_073000.wav,none,0.917,2.665,0
HARPIA_20170219_074500.wav,none,1.2479999999999998,3.5300000000000002,0
HARPIA_20170219_080000.wav,none,1.6740000000000002,3.1,0
HARPIA_20170214_054500.wav,none,1.2189999999999999,-0.405,0
HARPIA_20170214_060000.wav,none,1.237,-0.39,0
HARPIA_20170214_061500.wav,none,1.171,-0.22,0
HARPIA_20170214_063000.wav,none,1.202,-0.27,0
HARPIA_20170214_064500.wav,none,1.1949999999999998,-0.385,0
HARPIA_20170214_070000.wav,none,1.116,-0.2,0
HARPIA_20170214_071500.wav,none,1.115,-0.1,0
HARPIA_20170214_073000.wav,none,1.013,1.51,0
HARPIA_20170214_074500.wav,none,1.1030000000000002,0.83,0
HARPIA_20170214_080000.wav,none,1.05,0.515,0
HARPIA_20170215_054500.wav,none,1.5010000000000001,6.595000000000001,0
HARPIA_20170215_060000.wav,none,3.5120000000000005,10.365,0
HARPIA_20170215_061500.wav,none,2.152,6.88,0
HARPIA_20170215_063000.wav,none,1.511,2.9749999999999996,0
HARPIA_20170215_064500.wav,none,2.345,3.4050000000000002,0
HARPIA_20170215_070000.wav,titi -- no howler,5.340000000000001,3.405,1
HARPIA_20170215_071500.wav,none,2.5370000000000004,2.95,0
HARPIA_20170215_073000.wav,none,2.623,2.7199999999999998,0
HARPIA_20170215_074500.wav,none,1.6470000000000002,2.54,0
HARPIA_20170215_080000.wav,none,0.1,2.6399999999999997,0
HARPIA_20170216_054500.wav,none,0.969,1.025,0
HARPIA_20170216_060000.wav,none,6.2589999999999995,12.405000000000001,0
HARPIA_20170216_061500.wav,none,1.968,8.43,0
HARPIA_20170216_063000.wav,none,1.2759999999999998,3.465,0
HARPIA_20170216_064500.wav,none,2.623,3.3449999999999998,0
HARPIA_20170216_070000.wav,none,2.281,2.31,0
HARPIA_20170216_071500.wav,none,2.724,2.37,0
HARPIA_20170216_073000.wav,titi -- no howler,8.184999999999999,2.79,1
HARPIA_20170216_074500.wav,none,2.311,2.375,0
HARPIA_20170216_080000.wav,none,1.1119999999999999,2.42,0
HARPIA_20170220_054500.wav,none,0.265,3.67,0
HARPIA_20170220_060000.wav,none,0.41100000000000003,4.58,0
HARPIA_20170220_061500.wav,none,0.449,4.25,0
HARPIA_20170220_063000.wav,none,0.7889999999999999,3.125,0
HARPIA_20170220_064500.wav,none,0.518,2.865,0
HARPIA_20170220_070000.wav,none,0.662,3.62,0
HARPIA_20170220_071500.wav,none,1.834,2.85,0
HARPIA_20170220_073000.wav,none,3.5980000000000003,3.52,0
HARPIA_20170220_074500.wav,none,0.891,8.58,0
HARPIA_20170220_080000.wav,none,0.155,3.83,0
HARPIA_20170221_054500.wav,none,1.265,8.11,0
HARPIA_20170221_060000.wav,none,-0.186,8.055,0
HARPIA_20170221_061500.wav,none,1.207,4.8,0
HARPIA_20170221_063000.wav,none,1.907,3.675,0
HARPIA_20170221_064500.wav,none,1.341,3.665,0
HARPIA_20170221_070000.wav,none,0.9570000000000001,3.5949999999999998,0
HARPIA_20170221_071500.wav,none,1.2249999999999999,3.5300000000000002,0
HARPIA_20170221_073000.wav,none,1.002,3.995,0
HARPIA_20170221_074500.wav,none,1.2040000000000002,2.73,0
HARPIA_20170221_080000.wav,none,0.471,2.205,0
HARPIA_20170222_054500.wav,none,1.8669999999999998,0.215,0
HARPIA_20170222_060000.wav,none,0.9,1.4,0
HARPIA_20170222_061500.wav,none,0.9810000000000002,0.53,0
HARPIA_20170222_063000.wav,none,1.098,-0.325,0
HARPIA_20170222_064500.wav,none,1.0690000000000002,0.155,0
HARPIA_20170222_070000.wav,none,1.818,-0.23500000000000001,0
HARPIA_20170222_071500.wav,none,0.909,-0.13,0
HARPIA_20170222_073000.wav,none,2.2950000000000004,-0.21,0
HARPIA_20170222_074500.wav,none,1.261,0.09999999999999999,0
HARPIA_20170222_080000.wav,none,0.8190000000000002,-0.05,0
HARPIA_20170223_054500.wav,none,2.5140000000000002,9.370000000000001,0
HARPIA_20170223_060000.wav,none,3.3669999999999995,9.434999999999999,0
HARPIA_20170223_061500.wav,none,0.14200000000000002,3.35,0
HARPIA_20170223_063000.wav,none,0.324,2.66,0
HARPIA_20170223_064500.wav,none,0.6020000000000001,2.41,0
HARPIA_20170223_070000.wav,none,0.892,1.94,0
HARPIA_20170223_071500.wav,none,0.7190000000000001,2.025,0
HARPIA_20170223_073000.wav,none,0.441,2,0
HARPIA_20170223_074500.wav,none,2.819,3.01,0
HARPIA_20170223_080000.wav,none,2.8129999999999997,2.725,0
HARPIA_20170224_054500.wav,none,1.24,6.4399999999999995,0
HARPIA_20170224_060000.wav,none,3.7359999999999998,5.279999999999999,0
HARPIA_20170224_061500.wav,none,0.8360000000000001,3.34,0
HARPIA_20170224_063000.wav,none,1.33,2.835,0
HARPIA_20170224_064500.wav,none,0.244,3.3550000000000004,0
HARPIA_20170224_070000.wav,none,0.42400000000000004,2.5,0
HARPIA_20170224_071500.wav,none,1.3320000000000003,2.715,0
HARPIA_20170224_073000.wav,none,1.212,2.4699999999999998,0
HARPIA_20170224_074500.wav,none,1.2149999999999999,2.92,0
HARPIA_20170224_080000.wav,none,2.421,3.2,0
PUMA_20130304_054500.wav,none,0.187,1.85,0
PUMA_20130304_060000.wav,none,0.20700000000000002,1.915,0
PUMA_20130304_061500.wav,none,0.16999999999999998,1.84,0
PUMA_20130304_063000.wav,none,0.22400000000000003,1.8199999999999998,0
PUMA_20130304_064500.wav,none,0.21599999999999997,1.835,0
PUMA_20130304_070000.wav,none,0.20800000000000002,1.77,0
PUMA_20130304_071500.wav,none,0.19899999999999998,1.81,0
PUMA_20130304_073000.wav,none,0.227,1.815,0
PUMA_20130304_074500.wav,none,0.185,1.79,0
PUMA_20130304_080000.wav,none,0.21800000000000003,1.7850000000000001,0
PUMA_20130305_054500.wav,none,0.24300000000000002,1.8450000000000002,0
PUMA_20130305_060000.wav,none,0.229,1.855,0
PUMA_20130305_061500.wav,none,0.21599999999999997,1.86,0
PUMA_20130305_063000.wav,none,0.195,1.8250000000000002,0
PUMA_20130305_064500.wav,none,0.181,1.7999999999999998,0
PUMA_20130305_070000.wav,none,0.20500000000000002,1.755,0
PUMA_20130305_071500.wav,none,0.227,1.795,0
PUMA_20130305_073000.wav,none,0.16299999999999998,1.89,0
PUMA_20130305_074500.wav,none,0.202,1.8399999999999999,0
PUMA_20130305_080000.wav,none,0.20500000000000002,1.8900000000000001,0
PUMA_20130301_054500.wav,none,1.8739999999999994,0.64,0
PUMA_20130301_060000.wav,none,0.8230000000000001,0.335,0
PUMA_20130301_061500.wav,none,0.7969999999999999,0.10500000000000001,0
PUMA_20130301_063000.wav,none,0.917,-0.06500000000000002,0
PUMA_20130301_064500.wav,none,0.908,0.07500000000000001,0
PUMA_20130301_070000.wav,none,0.869,0.185,0
PUMA_20130301_071500.wav,none,3.6079999999999997,4.99,0
PUMA_20130301_073000.wav,none,1.8590000000000004,3.45,0
PUMA_20130301_074500.wav,none,0.711,3.325,0
PUMA_20130301_080000.wav,none,0.7070000000000001,0.645,0
PUMA_20130302_054500.wav,none,0.51,6.609999999999999,0
PUMA_20130302_060000.wav,none,4.507,6.1899999999999995,0
PUMA_20130302_061500.wav,none,2.927,5.21,0
PUMA_20130302_063000.wav,none,2.264,4.255,0
PUMA_20130302_064500.wav,none,3.678,5.46,0
PUMA_20130302_070000.wav,none,0.8109999999999999,3.12,0
PUMA_20130302_071500.wav,none,1.9399999999999995,2.8,0
PUMA_20130302_073000.wav,none,1.7279999999999998,3.105,0
PUMA_20130302_074500.wav,none,0.14000000000000004,2.54,0
PUMA_20130302_080000.wav,none,2.3080000000000003,2.4299999999999997,0
PUMA_20130303_054500.wav,none,4.010999999999999,6.755,0
PUMA_20130303_060000.wav,none,1.9469999999999996,5.154999999999999,0
PUMA_20130303_061500.wav,none,2.607,4.53,0
PUMA_20130303_063000.wav,none,3.567,4.855,0
PUMA_20130303_064500.wav,none,0.893,3.165,0
PUMA_20130303_070000.wav,none,1.8960000000000001,4.01,0
PUMA_20130303_071500.wav,none,2.7,4.805,0
PUMA_20130303_073000.wav,none,1.886,4.335,0
PUMA_20130303_074500.wav,none,0.12799999999999997,2.885,0
PUMA_20130303_080000.wav,none,0.18999999999999997,2.295,0
PUMA_20140210_054500.wav,none,1.171,0.34,0
PUMA_20140210_060000.wav,none,1.517,0.37,0
PUMA_20140210_061500.wav,none,1.4999999999999998,0.43,0
PUMA_20140210_063000.wav,none,0.9720000000000001,0.365,0
PUMA_20140210_064500.wav,none,1.028,0.41000000000000003,0
PUMA_20140210_070000.wav,none,0.967,0.645,0
PUMA_20140210_071500.wav,none,1.055,0.29,0
PUMA_20140210_073000.wav,none,1.376,0.395,0
PUMA_20140210_074500.wav,none,1.449,3.795,0
PUMA_20140210_080000.wav,none,0.9570000000000001,0.495,0
PUMA_20140211_054500.wav,none,1.016,0.6399999999999999,0
PUMA_20140211_060000.wav,none,1.089,2.8200000000000003,0
PUMA_20140211_061500.wav,none,0.737,7.029999999999999,0
PUMA_20140211_063000.wav,none,0.953,2.2800000000000002,0
PUMA_20140211_064500.wav,none,0.729,1.145,0
PUMA_20140211_070000.wav,none,0.865,1.58,0
PUMA_20140211_071500.wav,none,0.7059999999999998,1.01,0
PUMA_20140211_073000.wav,none,1.009,1.205,0
PUMA_20140211_074500.wav,none,1.623,1.8199999999999998,0
PUMA_20140211_080000.wav,none,1.246,1.44,0
PUMA_20140212_054500.wav,none,0.8020000000000002,1.8900000000000001,0
PUMA_20140212_060000.wav,none,1.326,1.35,0
PUMA_20140212_061500.wav,none,1.848,0.9650000000000001,0
PUMA_20140212_063000.wav,none,0.9530000000000001,0.8400000000000001,0
PUMA_20140212_064500.wav,none,0.793,0.9299999999999999,0
PUMA_20140212_070000.wav,none,0.805,1.1800000000000002,0
PUMA_20140212_071500.wav,none,0.7060000000000001,1.085,0
PUMA_20140212_073000.wav,none,0.6399999999999999,1.525,0
PUMA_20140212_074500.wav,none,0.44499999999999995,2.06,0
PUMA_20140212_080000.wav,none,0.5010000000000001,1.8,0
PUMA_20140208_054500.wav,none,1.1280000000000001,2.835,0
PUMA_20140208_060000.wav,none,0.659,2.745,0
PUMA_20140208_061500.wav,none,1.0110000000000001,0.06500000000000002,0
PUMA_20140208_063000.wav,none,0.962,0.07,0
PUMA_20140208_064500.wav,none,0.931,0.12,0
PUMA_20140208_070000.wav,none,0.993,0.10500000000000001,0
PUMA_20140208_071500.wav,none,1.077,0.21,0
PUMA_20140208_073000.wav,none,1.072,0.6799999999999999,0
PUMA_20140208_074500.wav,none,1.027,0.03,0
PUMA_20140208_080000.wav,none,1.0030000000000001,0.09499999999999999,0
PUMA_20140209_054500.wav,none,0.752,4.125,0
PUMA_20140209_060000.wav,none,1.206,3.065,0
PUMA_20140209_061500.wav,none,0.09,3.13,0
PUMA_20140209_063000.wav,none,0.375,2.645,0
PUMA_20140209_064500.wav,none,0.9700000000000001,2.425,0
PUMA_20140209_070000.wav,none,3.4270000000000005,2.4450000000000003,0
PUMA_20140209_071500.wav,titi -- no howler,5.811000000000001,3.64,1
PUMA_20140209_073000.wav,none,0.922,2.6950000000000003,0
PUMA_20140209_074500.wav,none,0.5700000000000001,2.5,0
PUMA_20140209_080000.wav,none,0.893,0.765,0
PUMA_20140213_054500.wav,none,0.198,3.76,0
PUMA_20140213_060000.wav,none,-0.036,3.465,0
PUMA_20140213_061500.wav,none,2.7755575615628915e-18,3.4349999999999996,0
PUMA_20140213_063000.wav,none,0.006000000000000005,2.825,0
