audiofile,detection,avg_titi_max_score,avg_howler_max_score,location,automated_detection,manual_detections
HARPIA_20140213_070000.wav,none,1.0990000000000002,4.32,"7, 400",0,0
HARPIA_20140213_071500.wav,none,1.73,3.85,"7, 400",0,0
HARPIA_20140213_073000.wav,none,2.2749999999999995,4.54,"7, 400",0,0
HARPIA_20140213_074500.wav,none,1.332,4.595,"7, 400",0,0
HARPIA_20140213_080000.wav,none,2.023,5.9399999999999995,"7, 400",0,0
HARPIA_20140204_054500.wav,none,0.7869999999999999,3.985,"9, -50",0,0
HARPIA_20140204_060000.wav,none,0.6380000000000001,5.215,"9, -50",0,0
HARPIA_20140204_061500.wav,none,2.968,8.51,"9, -50",0,0
HARPIA_20140204_063000.wav,none,0.33599999999999997,4.54,"9, -50",0,0
HARPIA_20140204_064500.wav,none,0.49499999999999994,2.97,"9, -50",0,0
HARPIA_20140204_070000.wav,none,0.526,3.285,"9, -50",0,0
HARPIA_20140204_071500.wav,none,0.752,4.14,"9, -50",0,0
HARPIA_20140204_073000.wav,none,0.368,4.035,"9, -50",0,0
HARPIA_20140204_074500.wav,none,0.479,3.2649999999999997,"9, -50",0,0
HARPIA_20140204_080000.wav,none,-0.00299999999999998,3.995,"9, -50",0,0
HARPIA_20140205_054500.wav,none,2.215,2.01,"9, -50",0,0
HARPIA_20140205_060000.wav,none,0.347,8.035,"9, -50",0,0
HARPIA_20140205_061500.wav,none,0.66,8.01,"9, -50",0,0
HARPIA_20140205_063000.wav,none,0.373,7.130000000000001,"9, -50",0,0
HARPIA_20140205_064500.wav,none,1.6149999999999998,7.619999999999999,"9, -50",0,0
HARPIA_20140205_070000.wav,none,1.028,5.04,"9, -50",0,0
HARPIA_20140205_071500.wav,none,0.10799999999999998,5.3149999999999995,"9, -50",0,0
HARPIA_20140205_073000.wav,none,0.29900000000000004,4.175,"9, -50",0,0
HARPIA_20140205_074500.wav,none,0.294,4.52,"9, -50",0,0
HARPIA_20140205_080000.wav,none,0.48,5.41,"9, -50",0,0
HARPIA_20140216_054500.wav,none,-0.15500000000000003,3.64,"9, 800",0,0
HARPIA_20140216_060000.wav,none,2.349,10.83,"9, 800",0,0
HARPIA_20140216_061500.wav,none,0.792,8.645,"9, 800",0,0
HARPIA_20140216_063000.wav,none,0.242,4.155,"9, 800",0,0
HARPIA_20140216_064500.wav,none,0.3670000000000001,3.625,"9, 800",0,0
HARPIA_20140216_070000.wav,none,0.6440000000000001,3.04,"9, 800",0,0
HARPIA_20140216_071500.wav,none,0.999,3.715,"9, 800",0,0
HARPIA_20140216_073000.wav,none,1.812,3.45,"9, 800",0,0
HARPIA_20140216_074500.wav,none,1.232,3.345,"9, 800",0,0
HARPIA_20140216_080000.wav,none,1.6060000000000003,3.845,"9, 800",0,0
HARPIA_20140217_054500.wav,none,0.109,5.15,"9, 800",0,0
HARPIA_20140217_060000.wav,none,-0.08,6.42,"9, 800",0,0
HARPIA_20140217_061500.wav,none,2.294,5.855,"9, 800",0,0
HARPIA_20140217_063000.wav,none,2.7139999999999995,4.3,"9, 800",0,0
HARPIA_20140217_064500.wav,none,1.701,3.455,"9, 800",0,0
HARPIA_20140217_070000.wav,none,2.956,3.115,"9, 800",0,0
HARPIA_20140217_071500.wav,none,-0.08400000000000002,2.96,"9, 800",0,0
HARPIA_20140217_073000.wav,none,0.01600000000000001,4.63,"9, 800",0,0
HARPIA_20140217_074500.wav,none,0.128,3.545,"9, 800",0,0
HARPIA_20140217_080000.wav,none,0.21699999999999992,4.07,"9, 800",0,0
HARPIA_20150217_054500.wav,none,-0.06099999999999998,5.07,"1, 800",0,0
HARPIA_20150217_060000.wav,none,-0.21600000000000005,8.68,"1, 800",0,0
HARPIA_20150217_061500.wav,none,0.09,5.35,"1, 800",0,1
HARPIA_20150217_063000.wav,none,0.254,5.955,"1, 800",0,0
HARPIA_20150217_064500.wav,none,0.5400000000000001,2.6500000000000004,"1, 800",0,0
HARPIA_20150217_070000.wav,none,1.456,2.8,"1, 800",0,0
HARPIA_20150217_071500.wav,none,2.615,3.785,"1, 800",0,0
HARPIA_20150217_073000.wav,none,0.3690000000000001,3.115,"1, 800",0,0
HARPIA_20150217_074500.wav,none,1.296,2.6500000000000004,"1, 800",0,0
HARPIA_20150217_080000.wav,none,0.47,3.04,"1, 800",0,0
HARPIA_20150218_054500.wav,none,-0.38300000000000006,4.67,"1, 800",0,0
HARPIA_20150218_060000.wav,none,0.5039999999999999,6.725,"1, 800",0,0
HARPIA_20150218_061500.wav,none,0.081,7.29,"1, 800",0,0
HARPIA_20150218_063000.wav,none,0.5630000000000001,4.945,"1, 800",0,0
HARPIA_20150218_064500.wav,none,3.274,5.43,"1, 800",0,0
HARPIA_20150218_070000.wav,none,2.711,7.225,"1, 800",0,0
HARPIA_20150218_071500.wav,none,2.2649999999999997,7.49,"1, 800",0,0
HARPIA_20150218_073000.wav,none,4.795,7.3,"1, 800",0,0
HARPIA_20150218_074500.wav,none,1.4500000000000004,3.68,"1, 800",0,0
HARPIA_20150218_080000.wav,none,2.4160000000000004,5.4,"1, 800",0,0
HARPIA_20150210_054500.wav,none,0.506,2.9299999999999997,"10, 200",0,0
HARPIA_20150210_060000.wav,none,0.181,3.78,"10, 200",0,0
HARPIA_20150210_061500.wav,none,0.003,3.825,"10, 200",0,0
HARPIA_20150210_063000.wav,none,0.8769999999999998,3.215,"10, 200",0,0
HARPIA_20150210_064500.wav,none,0.33599999999999997,2.78,"10, 200",0,0
HARPIA_20150210_070000.wav,none,0.27199999999999996,4.17,"10, 200",0,0
HARPIA_20150210_071500.wav,none,0.6540000000000001,4.125,"10, 200",0,0
HARPIA_20150210_073000.wav,none,0.57,2.99,"10, 200",0,0
HARPIA_20150210_074500.wav,none,0.442,2.855,"10, 200",0,0
HARPIA_20150210_080000.wav,none,0.31,3.67,"10, 200",0,0
HARPIA_20150211_054500.wav,none,0.8789999999999999,3.04,"10, 200",0,0
HARPIA_20150211_060000.wav,none,0.866,1.78,"10, 200",0,0
HARPIA_20150211_061500.wav,none,0.8250000000000002,1.155,"10, 200",0,0
HARPIA_20150211_063000.wav,none,0.844,0.33999999999999997,"10, 200",0,0
HARPIA_20150211_064500.wav,none,0.8889999999999999,0.55,"10, 200",0,0
HARPIA_20150211_070000.wav,none,0.907,0.48,"10, 200",0,0
HARPIA_20150211_071500.wav,none,0.852,0.66,"10, 200",0,0
HARPIA_20150211_073000.wav,none,0.8400000000000001,0.675,"10, 200",0,0
HARPIA_20150211_074500.wav,none,0.8140000000000001,0.775,"10, 200",0,0
HARPIA_20150211_080000.wav,none,0.8089999999999999,7.83,"10, 200",0,0
HARPIA_20150212_054500.wav,none,1.034,2.925,"10, 200",0,0
HARPIA_20150212_060000.wav,none,2.021,6.154999999999999,"10, 200",0,0
HARPIA_20150212_061500.wav,none,1.337,5.210000000000001,"10, 200",0,0
HARPIA_20150212_063000.wav,none,1.448,4.155,"10, 200",0,0
HARPIA_20150212_064500.wav,none,0.9360000000000002,3.17,"10, 200",0,0
HARPIA_20150212_070000.wav,none,0.8990000000000002,3.4000000000000004,"10, 200",0,0
HARPIA_20150212_071500.wav,none,0.795,2.59,"10, 200",0,0
HARPIA_20150212_073000.wav,none,0.974,2.785,"10, 200",0,0
HARPIA_20150212_074500.wav,none,0.798,3.42,"10, 200",0,0
HARPIA_20150212_080000.wav,none,0.208,2.485,"10, 200",0,0
HARPIA_20150209_054500.wav,none,0.997,0.29000000000000004,"10, 200",0,0
HARPIA_20150209_060000.wav,none,0.8870000000000001,0.555,"10, 200",0,0
HARPIA_20150209_061500.wav,none,0.8699999999999999,0.595,"10, 200",0,0
HARPIA_20150209_063000.wav,none,0.906,0.14,"10, 200",0,0
HARPIA_20150209_064500.wav,none,0.9689999999999998,0.07999999999999999,"10, 200",0,0
HARPIA_20150209_070000.wav,none,0.954,0.22500000000000003,"10, 200",0,0
HARPIA_20150209_071500.wav,none,0.938,0.15,"10, 200",0,0
HARPIA_20150209_073000.wav,none,0.956,0.19,"10, 200",0,0
HARPIA_20150209_074500.wav,none,0.929,0.225,"10, 200",0,0
HARPIA_20150209_080000.wav,none,0.955,0.73,"10, 200",0,0
HARPIA_20150215_054500.wav,none,2.103,0.7,"2, 600",0,0
HARPIA_20150215_060000.wav,none,1.235,0.855,"2, 600",0,0
HARPIA_20150215_061500.wav,none,1.4820000000000002,1.105,"2, 600",0,0
HARPIA_20150215_063000.wav,none,0.6719999999999999,1.07,"2, 600",0,0
HARPIA_20150215_064500.wav,none,1.018,0.8049999999999999,"2, 600",0,0
HARPIA_20150215_070000.wav,none,1.566,2.36,"2, 600",0,0
HARPIA_20150215_071500.wav,none,0.6019999999999999,1.61,"2, 600",0,0
HARPIA_20150215_073000.wav,none,0.978,1.65,"2, 600",0,0
HARPIA_20150215_074500.wav,none,1.03,1.58,"2, 600",0,0
HARPIA_20150215_080000.wav,none,1.116,1.575,"2, 600",0,0
HARPIA_20150216_054500.wav,none,1.177,3,"2, 600",0,0
HARPIA_20150216_060000.wav,none,1.185,4.195,"2, 600",0,0
HARPIA_20150216_061500.wav,none,1.083,2.045,"2, 600",0,0
HARPIA_20150216_063000.wav,none,0.8539999999999999,1.66,"2, 600",0,0
HARPIA_20150216_064500.wav,none,2.8259999999999996,1.4,"2, 600",0,0
HARPIA_20150216_070000.wav,none,1.076,1.805,"2, 600",0,0
HARPIA_20150216_071500.wav,none,0.6059999999999999,2.005,"2, 600",0,0
HARPIA_20150216_073000.wav,none,1.9479999999999995,2.42,"2, 600",0,0
HARPIA_20150216_074500.wav,none,1.1630000000000005,2.185,"2, 600",0,0
HARPIA_20150216_080000.wav,none,0.561,2.25,"2, 600",0,0
HARPIA_20150207_054500.wav,none,0.8300000000000001,7.79,"3, -50",0,0
HARPIA_20150207_060000.wav,none,0.7330000000000001,7.585000000000001,"3, -50",0,0
HARPIA_20150207_061500.wav,none,0.8539999999999999,8.02,"3, -50",0,0
HARPIA_20150207_063000.wav,none,0.8300000000000001,3.715,"3, -50",0,0
HARPIA_20150207_064500.wav,none,0.604,2.685,"3, -50",0,0
HARPIA_20150207_070000.wav,none,0.551,3.5549999999999997,"3, -50",0,0
HARPIA_20150207_071500.wav,none,2.758,3.66,"3, -50",0,0
HARPIA_20150207_073000.wav,none,0.766,2.79,"3, -50",0,0
HARPIA_20150207_074500.wav,none,0.956,3.805,"3, -50",0,0
HARPIA_20150207_080000.wav,none,0.362,3.87,"3, -50",0,0
HARPIA_20150208_054500.wav,none,0.915,3.405,"3, -50",0,0
HARPIA_20150208_060000.wav,none,4.385999999999999,7.83,"3, -50",0,0
HARPIA_20150208_061500.wav,none,3.061,5.1850000000000005,"3, -50",0,0
HARPIA_20150208_063000.wav,none,1.4300000000000002,6.550000000000001,"3, -50",0,0
HARPIA_20150208_064500.wav,none,3.709000000000001,4.055,"3, -50",0,0
HARPIA_20150208_070000.wav,none,1.1170000000000002,4.1850000000000005,"3, -50",0,0
HARPIA_20150208_071500.wav,titi -- yes howler,6.2219999999999995,5.205,"3, -50",1,1
HARPIA_20150208_073000.wav,titi -- yes howler,5.593,4.485,"3, -50",1,1
HARPIA_20150208_074500.wav,none,2.1990000000000003,5.52,"3, -50",0,0
HARPIA_20150208_080000.wav,none,1.029,3.72,"3, -50",0,0
HARPIA_20150213_054500.wav,none,0.5149999999999999,4.93,"7, 400",0,0
HARPIA_20150213_060000.wav,none,1.177,5.455,"7, 400",0,0
HARPIA_20150213_061500.wav,none,2.2700000000000005,5.220000000000001,"7, 400",0,0
HARPIA_20150213_063000.wav,none,0.385,3.94,"7, 400",0,0
HARPIA_20150213_064500.wav,none,1.0830000000000002,3.53,"7, 400",0,0
HARPIA_20150213_070000.wav,none,3.182,3.3,"7, 400",0,0
HARPIA_20150213_071500.wav,none,1.521,3.965,"7, 400",0,0
HARPIA_20150213_073000.wav,none,3.534,3.58,"7, 400",0,0
HARPIA_20150213_074500.wav,none,0.893,3.83,"7, 400",0,0
HARPIA_20150213_080000.wav,none,0.7420000000000001,4.07,"7, 400",0,0
HARPIA_20150214_054500.wav,none,0.7700000000000001,3.4299999999999997,"7, 400",0,0
HARPIA_20150214_060000.wav,none,0.683,5.63,"7, 400",0,0
HARPIA_20150214_061500.wav,none,1.034,5.835,"7, 400",0,0
HARPIA_20150214_063000.wav,none,1.021,4.85,"7, 400",0,0
HARPIA_20150214_064500.wav,none,1.28,3.51,"7, 400",0,0
HARPIA_20150214_070000.wav,none,1.499,2.9400000000000004,"7, 400",0,0
HARPIA_20150214_071500.wav,none,0.983,3.9,"7, 400",0,0
HARPIA_20150214_073000.wav,none,1.9229999999999996,2.205,"7, 400",0,0
HARPIA_20150214_074500.wav,none,1.689,0.1,"7, 400",0,0
HARPIA_20150214_080000.wav,none,2.373,0.415,"7, 400",0,0
HARPIA_20160126_054500.wav,none,0.7269999999999999,4.28,"1, -50",0,0
HARPIA_20160126_060000.wav,none,3.081,8.48,"1, -50",0,0
HARPIA_20160126_061500.wav,none,0.739,9.41,"1, -50",0,0
HARPIA_20160126_063000.wav,none,0.03299999999999999,7.46,"1, -50",0,0
HARPIA_20160126_064500.wav,none,0.962,6.415,"1, -50",0,0
HARPIA_20160126_070000.wav,none,0.6890000000000001,4.11,"1, -50",0,0
HARPIA_20160126_071500.wav,none,1.497,5.04,"1, -50",0,0
HARPIA_20160126_073000.wav,none,0.27899999999999997,7.04,"1, -50",0,0
HARPIA_20160126_074500.wav,none,-0.24400000000000005,4.525,"1, -50",0,0
HARPIA_20160126_080000.wav,none,0.482,4.51,"1, -50",0,0
HARPIA_20160127_054500.wav,none,0.553,9.995,"1, -50",0,1
HARPIA_20160127_060000.wav,none,4.029999999999999,9.88,"1, -50",0,0
HARPIA_20160127_061500.wav,none,0.928,7.415,"1, -50",0,0
HARPIA_20160127_063000.wav,titi -- yes howler,9.453,6.369999999999999,"1, -50",1,1
HARPIA_20160127_064500.wav,none,1.13,6.4399999999999995,"1, -50",0,0
HARPIA_20160127_070000.wav,none,0.225,3.325,"1, -50",0,0
HARPIA_20160127_071500.wav,none,0.4370000000000001,5.135,"1, -50",0,0
HARPIA_20160127_073000.wav,none,-0.053,4.359999999999999,"1, -50",0,0
HARPIA_20160127_074500.wav,none,0.122,3.595,"1, -50",0,0
HARPIA_20160127_080000.wav,none,0.195,3.83,"1, -50",0,0
HARPIA_20160203_054500.wav,none,2.075,7.7,"1, 800",0,0
HARPIA_20160203_060000.wav,none,-0.4469999999999999,5.960000000000001,"1, 800",0,0
HARPIA_20160203_061500.wav,none,-0.425,4.984999999999999,"1, 800",0,0
HARPIA_20160203_063000.wav,none,0.135,4.005,"1, 800",0,0
HARPIA_20160203_064500.wav,none,0.653,4.029999999999999,"1, 800",0,0
HARPIA_20160203_070000.wav,none,3.6680000000000006,2.865,"1, 800",0,1
HARPIA_20160203_071500.wav,none,2.232,4.015,"1, 800",0,1
HARPIA_20160203_073000.wav,none,0.462,4.904999999999999,"1, 800",0,0
HARPIA_20160203_074500.wav,none,0.819,3.35,"1, 800",0,0
HARPIA_20160203_080000.wav,none,1.499,2.655,"1, 800",0,0
HARPIA_20160204_054500.wav,none,3.264,10.96,"1, 800",0,0
HARPIA_20160204_060000.wav,none,1.831,11.105,"1, 800",0,0
HARPIA_20160204_061500.wav,none,0.7359999999999999,6.18,"1, 800",0,0
HARPIA_20160204_063000.wav,none,0.7739999999999999,2.935,"1, 800",0,0
HARPIA_20160204_064500.wav,none,1.3249999999999995,2.55,"1, 800",0,0
HARPIA_20160204_070000.wav,none,0.977,2.49,"1, 800",0,0
HARPIA_20160204_071500.wav,none,0.34600000000000003,3.145,"1, 800",0,0
HARPIA_20160204_073000.wav,titi -- yes howler,4.184,4.055,"1, 800",1,1
HARPIA_20160204_074500.wav,none,-0.059,2.57,"1, 800",0,0
HARPIA_20160204_080000.wav,none,1.129,5.805,"1, 800",0,0
HARPIA_20160130_054500.wav,none,1.66,4.185,"3, 400",0,0
HARPIA_20160130_060000.wav,none,2.444,8.83,"3, 400",0,0
HARPIA_20160130_061500.wav,none,2.478,7.435,"3, 400",0,0
HARPIA_20160130_063000.wav,none,1.007,3.95,"3, 400",0,0
HARPIA_20160130_064500.wav,none,0.8460000000000001,3.79,"3, 400",0,1
HARPIA_20160130_070000.wav,none,1.438,4.345000000000001,"3, 400",0,0
HARPIA_20160130_071500.wav,none,2.247,3.855,"3, 400",0,0
HARPIA_20160130_073000.wav,none,0.398,4.155,"3, 400",0,0
HARPIA_20160130_074500.wav,none,0.639,3.3,"3, 400",0,0
HARPIA_20160130_080000.wav,none,1.5610000000000002,3.17,"3, 400",0,0
HARPIA_20160131_054500.wav,none,1.226,6.965,"3, 400",0,0
HARPIA_20160131_060000.wav,none,0.43600000000000005,7.565,"3, 400",0,0
HARPIA_20160131_061500.wav,none,0.268,10.915,"3, 400",0,0
HARPIA_20160131_063000.wav,none,2.214,3.665,"3, 400",0,0
HARPIA_20160131_064500.wav,titi -- no howler,4.908,3.3,"3, 400",1,1
HARPIA_20160131_070000.wav,none,3.0449999999999995,3.1849999999999996,"3, 400",0,0
HARPIA_20160131_071500.wav,none,1.9650000000000003,3.385,"3, 400",0,0
HARPIA_20160131_073000.wav,none,2.083,2.84,"3, 400",0,0
HARPIA_20160131_074500.wav,none,2.9379999999999997,9.915,"3, 400",0,0
HARPIA_20160131_080000.wav,none,1.2200000000000002,2.91,"3, 400",0,0
HARPIA_20160128_054500.wav,none,-0.02900000000000001,4.345,"8, 200",0,0
HARPIA_20160128_060000.wav,none,0.5780000000000001,7.575000000000001,"8, 200",0,0
HARPIA_20160128_061500.wav,none,-0.273,6.9,"8, 200",0,0
HARPIA_20160128_063000.wav,none,3.568,4.5600000000000005,"8, 200",0,1
HARPIA_20160128_064500.wav,none,2.331,4.265000000000001,"8, 200",0,1
HARPIA_20160128_070000.wav,none,0.131,4.555,"8, 200",0,0
HARPIA_20160128_071500.wav,none,3.389,4.385,"8, 200",0,0
HARPIA_20160128_073000.wav,none,1.991,4.395,"8, 200",0,0
HARPIA_20160128_074500.wav,titi -- no howler,5.099,3.635,"8, 200",1,0
HARPIA_20160128_080000.wav,none,1.035,3.045,"8, 200",0,0
HARPIA_20160129_054500.wav,none,0.226,8.25,"8, 200",0,0
HARPIA_20160129_060000.wav,none,2.045,8.165,"8, 200",0,0
HARPIA_20160129_061500.wav,none,0.5740000000000001,5.359999999999999,"8, 200",0,0
HARPIA_20160129_063000.wav,none,1.195,5.135,"8, 200",0,0
HARPIA_20160129_064500.wav,none,0.21799999999999997,4.24,"8, 200",0,0
HARPIA_20160129_070000.wav,none,0.27,4.16,"8, 200",0,0
HARPIA_20160129_071500.wav,none,0.283,3.915,"8, 200",0,0
HARPIA_20160129_073000.wav,none,0.617,4.035,"8, 200",0,0
HARPIA_20160129_074500.wav,none,0.501,3.18,"8, 200",0,0
HARPIA_20160129_080000.wav,none,0.5239999999999999,3.71,"8, 200",0,0
HARPIA_20160201_054500.wav,none,-0.101,4.675,"8, 600",0,0
HARPIA_20160201_060000.wav,none,2.4259999999999997,9.965,"8, 600",0,0
HARPIA_20160201_061500.wav,none,3.5760000000000005,4.779999999999999,"8, 600",0,1
HARPIA_20160201_063000.wav,none,0.7240000000000001,4.28,"8, 600",0,0
HARPIA_20160201_064500.wav,none,0.5940000000000001,4.33,"8, 600",0,0
HARPIA_20160201_070000.wav,none,0.36499999999999994,4.31,"8, 600",0,0
HARPIA_20160201_071500.wav,none,0.7499999999999999,4.35,"8, 600",0,0
HARPIA_20160201_073000.wav,none,0.008,3.87,"8, 600",0,0
HARPIA_20160201_074500.wav,none,0.239,3.745,"8, 600",0,0
HARPIA_20160201_080000.wav,none,-0.126,3.995,"8, 600",0,0
HARPIA_20160202_054500.wav,none,6.7090000000000005,16.335,"8, 600",0,0
HARPIA_20160202_060000.wav,none,0.18599999999999997,7.630000000000001,"8, 600",0,0
HARPIA_20160202_061500.wav,none,6.520999999999999,12.965,"8, 600",0,0
HARPIA_20160202_063000.wav,none,0.5209999999999999,9.25,"8, 600",0,0
HARPIA_20160202_064500.wav,none,0.4429999999999999,3.525,"8, 600",0,0
HARPIA_20160202_070000.wav,none,2.028,12.605,"8, 600",0,0
HARPIA_20160202_071500.wav,none,1.951,2.8600000000000003,"8, 600",0,0
HARPIA_20160202_073000.wav,none,1.559,2.77,"8, 600",0,0
HARPIA_20160202_074500.wav,none,2.186,3.11,"8, 600",0,0
HARPIA_20160202_080000.wav,none,0.7550000000000001,2.88,"8, 600",0,0
HARPIA_20170212_054500.wav,none,0.30799999999999994,9.495,"1, -50",0,0
HARPIA_20170212_060000.wav,none,1.4029999999999998,8.709999999999999,"1, -50",0,0
HARPIA_20170212_061500.wav,none,0.147,9.235,"1, -50",0,0
HARPIA_20170212_063000.wav,none,1.149,4.8149999999999995,"1, -50",0,0
HARPIA_20170212_064500.wav,none,0.473,3.825,"1, -50",0,0
HARPIA_20170212_070000.wav,none,1.164,6.125,"1, -50",0,0
HARPIA_20170212_071500.wav,none,1.6789999999999998,3.895,"1, -50",0,0
HARPIA_20170212_073000.wav,none,0.8510000000000002,7.265000000000001,"1, -50",0,0
HARPIA_20170212_074500.wav,none,0.421,4.45,"1, -50",0,0
HARPIA_20170212_080000.wav,none,1.25,4.115,"1, -50",0,0
HARPIA_20170213_054500.wav,none,6.359,10.515,"1, -50",0,0
HARPIA_20170213_060000.wav,none,5.804,10.68,"1, -50",0,0
HARPIA_20170213_061500.wav,none,5.95,9.52,"1, -50",0,0
HARPIA_20170213_063000.wav,none,5.066000000000001,11.739999999999998,"1, -50",0,0
HARPIA_20170213_064500.wav,none,4.071,11.305,"1, -50",0,1
HARPIA_20170213_070000.wav,none,5.467,10.925,"1, -50",0,1
HARPIA_20170213_071500.wav,none,0.45500000000000007,4.445,"1, -50",0,1
HARPIA_20170213_073000.wav,none,0.221,4.7,"1, -50",0,0
HARPIA_20170213_074500.wav,none,0.30399999999999994,4.765,"1, -50",0,0
HARPIA_20170213_080000.wav,none,-0.426,5.1,"1, -50",0,0
HARPIA_20170217_054500.wav,none,0.319,2.5250000000000004,"1, 400",0,0
HARPIA_20170217_060000.wav,none,0.5740000000000001,5.890000000000001,"1, 400",0,0
HARPIA_20170217_061500.wav,none,0.045,5.13,"1, 400",0,0
HARPIA_20170217_063000.wav,none,0.11,3.485,"1, 400",0,0
HARPIA_20170217_064500.wav,none,0.226,4.07,"1, 400",0,0
HARPIA_20170217_070000.wav,none,2.9270000000000005,4.255,"1, 400",0,1
HARPIA_20170217_071500.wav,none,2.0490000000000004,4.15,"1, 400",0,1
HARPIA_20170217_073000.wav,none,1.455,1.89,"1, 400",0,0
HARPIA_20170217_074500.wav,none,1.227,2.18,"1, 400",0,0
